tick,scenario,value
43,baseline,0.42231547992336926
44,baseline,0.431721066988823
45,baseline,0.42639799475317314
46,baseline,0.43503475472218084
47,baseline,0.42626608930000054
48,baseline,0.4206321648384542
49,baseline,0.41677658013178165
50,baseline,0.4045988119981752
51,baseline,0.39593144840127026
52,baseline,0.4030763350411528
53,baseline,0.3983087275870173
54,baseline,0.40268496213377314
55,baseline,0.40545418800141486
56,baseline,0.40432565881921795
57,baseline,0.4111668289781012
58,baseline,0.4051952642921985
59,baseline,0.40817138803869346
60,baseline,0.405438096688277
61,baseline,0.4088138261010897
62,baseline,0.398497526258802
63,baseline,0.41530814646353714
64,baseline,0.39807950979440465
65,baseline,0.4005560853121087
66,baseline,0.3959130305896435
67,baseline,0.39704373877843735
68,baseline,0.40081352630330547
69,baseline,0.4010143328651973
70,baseline,0.38863280655550747
71,baseline,0.38620538253989495
72,baseline,0.38756190477428065
73,baseline,0.3842786452114535
74,baseline,0.383160772333994
75,baseline,0.37629224369954783
76,baseline,0.3820387293274469
77,baseline,0.3791301256625809
78,baseline,0.38005415138489096
79,baseline,0.38094990530721207
80,baseline,0.3688460138728243
81,baseline,0.36339964600264996
82,baseline,0.35622556374204745
83,baseline,0.35632772519942657
84,baseline,0.35954441626765643
85,baseline,0.3636127515716476
86,baseline,0.36421091499288005
87,baseline,0.3600955136305289
88,baseline,0.35467578352992224
89,baseline,0.35234464216130323
90,baseline,0.3566836202243331
91,baseline,0.36353826918508364
92,baseline,0.3527634583456577
93,baseline,0.3472222310427517
94,baseline,0.36186239047789387
95,baseline,0.34575352747543353
96,baseline,0.3506267310036078
97,baseline,0.3549193329785978
98,baseline,0.34918578723028487
99,baseline,0.3470280632198248
100,baseline,0.34229787502024134
101,baseline,0.34435979317773446
102,baseline,0.34396932631423016
103,baseline,0.34753115588030353
104,baseline,0.3450978730056948
105,baseline,0.34748506273963836
106,baseline,0.3383006794728287
107,baseline,0.34250931395254
108,baseline,0.34972291200221445
109,baseline,0.3509913962366031
110,baseline,0.34880680697544586
111,baseline,0.3455073244911073
112,baseline,0.3492218708178404
113,baseline,0.343804844565164
114,baseline,0.3370228052442627
115,baseline,0.33263947309094066
116,baseline,0.33175943661964213
117,baseline,0.3365264181175212
118,baseline,0.3279877778728322
119,baseline,0.33862445185394463
120,baseline,0.336661334542991
121,baseline,0.34737785821854367
122,baseline,0.35114294844821203
123,baseline,0.3400349261893766
124,baseline,0.34217184728680705
125,baseline,0.3322501438727125
126,baseline,0.3292576070003856
127,baseline,0.3227100042813221
128,baseline,0.3224077039423411
129,baseline,0.31635177890647875
130,baseline,0.31409277301959526
131,baseline,0.3100420342475409
132,baseline,0.298937058794372
133,baseline,0.2969306575109683
134,baseline,0.28790424998453623
135,baseline,0.28600245595500606
136,baseline,0.2857964163950596
137,baseline,0.288186526113123
138,baseline,0.2934579482495856
139,baseline,0.2826448333366602
140,baseline,0.28591588844544147
141,baseline,0.2791047548672962
142,baseline,0.27821417948243415
143,baseline,0.28622323197756977
144,baseline,0.2774195243274182
145,baseline,0.28345696868048015
146,baseline,0.26372352281887246
147,baseline,0.26365324586607797
148,baseline,0.2749559383390817
149,baseline,0.26512405863498484
150,baseline,0.2596011327564668
151,baseline,0.2674308796812591
152,baseline,0.26109859373580696
153,baseline,0.2586686194678453
154,baseline,0.2673806013236509
155,baseline,0.26481728814355726
156,baseline,0.26583025062604104
157,baseline,0.25964612474718635
158,baseline,0.2664931319711973
159,baseline,0.26620627925458373
160,baseline,0.26715886127948596
161,baseline,0.27553184975692874
162,baseline,0.27502281506895193
163,baseline,0.2687658162060489
164,baseline,0.2782713810812513
165,baseline,0.27765241383175554
166,baseline,0.2779123449488294
167,baseline,0.27366118967514347
168,baseline,0.2670951687092345
169,baseline,0.2746525121903175
170,baseline,0.265617125314061
171,baseline,0.2706995497541797
172,baseline,0.2730613893109001
173,baseline,0.2630404237256912
174,baseline,0.2549613472420556
175,baseline,0.2609332977214615
176,baseline,0.2633826269373978
177,baseline,0.253527109353939
178,baseline,0.23870714420851838
179,baseline,0.24517540925246153
180,baseline,0.24813086643119456
181,baseline,0.24563038780592786
182,baseline,0.2541725427143592
183,baseline,0.25094837145271576
184,baseline,0.23608352395472323
185,baseline,0.23884008984633015
186,baseline,0.241264552381241
187,baseline,0.23993081609053546
188,baseline,0.2448496478203649
189,baseline,0.23850571374685964
190,baseline,0.23103900897435578
191,baseline,0.23427880418359115
192,baseline,0.23091724196364957
193,baseline,0.22926161735443762
194,baseline,0.24146824483344764
195,baseline,0.2444587171812066
196,baseline,0.24263471277301882
197,baseline,0.24434160259173995
198,baseline,0.24115745752920048
199,baseline,0.2312235366647169
200,baseline,0.23938972764579025
201,baseline,0.23510758589222128
202,baseline,0.22563828019566765
203,baseline,0.23735833395537217
204,baseline,0.22946748562784053
205,baseline,0.235800226754158
206,baseline,0.23417917816364908
207,baseline,0.22632880268109187
208,baseline,0.22629860078017816
209,baseline,0.2293405358762471
210,baseline,0.22864008684261866
211,baseline,0.21766179645664904
212,baseline,0.22612902146965502
213,baseline,0.23262570938495927
214,baseline,0.22863598087492612
215,baseline,0.21285610286804685
216,baseline,0.21736778149692282
217,baseline,0.20860354802271688
218,baseline,0.21900643176123633
219,baseline,0.21936690722679872
220,baseline,0.21902683677756166
221,baseline,0.21926908911257106
222,baseline,0.22305241662759923
223,baseline,0.21982925493425542
224,baseline,0.2106512783411447
225,baseline,0.2163333683559265
226,baseline,0.21791854186801057
227,baseline,0.21440769098384763
228,baseline,0.21262522035521128
229,baseline,0.20658052644391126
230,baseline,0.20327857648579334
231,baseline,0.198730014098977
232,baseline,0.19803041976210195
233,baseline,0.19644909986172063
234,baseline,0.1913886969774358
235,baseline,0.1917742857893242
236,baseline,0.18890074729401815
237,baseline,0.19298899595772345
238,baseline,0.20457980540811668
239,baseline,0.20626916396812345
240,baseline,0.2029343997105026
241,baseline,0.20878659088793847
242,baseline,0.20085434839281566
243,baseline,0.1991550089292139
244,baseline,0.206159617970269
245,baseline,0.20482495332835002
246,baseline,0.19360427355764875
247,baseline,0.20280946463299723
248,baseline,0.19352566138148927
249,baseline,0.19632494283877605
