run,time,country,Yprod,Export,Import,nFirm,avWage,nOccupied,avPhi,phiCountry,nBank,publicDeficit,publicDebt,avPrice,bankLoan,bankBonds,cbBonds,netWorthFirm,enteringFirm,exitingFirm,enteringFirmTradable,exitingFirmTradable,enteringBank,exitingBank,netWorthBank,nFirmTradable,nfirmNotTradable,netWorthFirmTradable,avPhiTradable,avPhiNotTradable,avPCTradable,avPCNotTradable,Saving,nCreditLink,averageFirmProfit,adjust,Ysold,Salvatage,badDebt,taxRate,G,creditCapitalInflow,creditCapitalOutflow,creditBondInflow,creditBondOutflow,ExpenditureC,disposableIncomeC,productionSoldValue,changeInventoryValue,inventoryQuantity,rDiscount,loanDemanded,averageInterestRate,inventoryValue,productionQuantity,EnterValue,innovationExpenditure,labPolicy,nWorkerDesired,whichPolicy,HI,profitRate,wageShare,xESum,xESumTradable,innovationExpenditureCorr,probInn,innSuccess,innovationExpenditureWeighted,loanReceived,xProducing,CA,PrivateSaving,diffCreditFlow,diffBondFlow
42,5,0,21.644457022267776,13.974130356671235,0,51,1.0822228511133887,20.0,1.0,1.0,5,189.44055780959357,1162.9794125554054,1.082222851113389,216.22864980413934,46.69537349397753,1116.4602360531892,508.03455507914197,14,0,8,0,1,0,199.51169529646236,22,29,219.1717265599738,1.0,1.0,1.0839145368951015,1.0726366316836833,213.46429283429444,88,-0.002769881605424987,no,21.644457022267776,0,0,0.44023355540272335,200.0,88.81620601306545,112.89060162391542,34.889382376662155,35.06557936842347,7.6703266655965425,214.27196883632772,21.644457022267776,0.0,0.0,0.019247373802028418,192.15425419328938,0.01811972074801408,0.0,20.0,180.07739601799398,0.44643712946065905,no,668.0109098383663,nn,0.22731866683402294,-0.011146219780866438,1.0,514.1757581986386,220.0,0.42151967761990927,0.32093969787090215,1,0.07195647045885979,192.15425419328938,617.0109098383663,15.531694281159236,204.97225209075282,0.5139269703633431,1.0436369541246577
42,5,1,22.994142231041206,0,13.974130356671235,48,1.1497071115520607,20.0,1.0088243091199578,1.0042825632901005,5,194.3654926852667,1168.8526456141158,1.1397863872410867,185.8504138539647,34.889382376662155,1133.7870662456924,477.0230106607194,12,0,6,0,1,0,199.76262574816548,19,29,189.2879436591282,0,1.0085896676574748,1.1258596431790604,1.1422191365457834,187.72338254983768,84,-0.004383276174866934,no,22.994142231041206,0,0,0.4251560711215902,200.0,112.89060162391542,88.81620601306545,35.06557936842347,34.889382376662155,36.96827258771245,217.40431839827107,22.994142231041206,0.0,0.0,0.019247373802028418,209.92480946481462,0.023250648603373784,0.0,20.17408041404999,160.00851455425462,0.36947225636723574,no,624.5586814211968,nn,0.1406952228552823,-0.01726934492552488,1.0,483.1613380503715,190.0,0.33276716630674885,0.2517898980654365,0,0.04604638331062081,209.92480946481462,579.7936056604458,-15.531694281159236,178.8337984041075,-0.5139269703633431,-1.0436369541246577
42,6,0,22.206686655399658,2.0443977567487415,1.1381612178509286,61,1.110334332769983,20.0,1.0008434028441595,1.0,6,191.10280989194894,1354.0822224473538,1.1103343327699828,308.51280877868237,40.67405349537914,1327.0005779984067,605.0169354976857,10,0,6,0,1,0,239.59579631782773,28,33,277.7863503058228,1.0,1.0,1.1123092066847495,1.1087185268397193,208.0623512398071,112,-0.004987661343684738,no,22.206686655399658,0,0,0.45,200.0,88.61634946456421,146.71864271592142,0,13.592409046432067,21.300450116501846,216.32926808714157,22.206686655399658,0.0,0.0,0.025452027027612907,250.41051552732515,0.021674590687882817,0.0,20.0,139.7908598452009,0.4570056775062298,no,799.0203631442148,nn,0.13076622382870035,-0.021891743682580702,0.9991811078614079,615.0169692868457,280.0,0.4222842615419395,0.31519954564221386,2,0.04596331402120546,250.41051552732515,738.0203631442148,2.255511660223275,193.35832155217219,1.578377505233334,-0.22910238390787185
42,6,1,23.430408938666407,1.1381612178509286,2.0443977567487415,61,1.17152044693332,20.0,1.016427499190639,1.0056531974286238,6,190.38825902909065,1359.2409046432067,1.1567532635407343,226.45229040858823,27.184818092864134,1318.4636775039105,603.6538787496236,13,0,8,0,1,0,240.01692829383484,27,34,268.2421770783169,1.0,1.0103657556906993,1.1448597923343506,1.1588210554491165,200.79438291090293,109,-0.005581231281200917,no,23.430408938666407,0,0,0.4361393497086383,200.0,146.71864271592142,88.61634946456421,13.592409046432067,0,24.33664547756421,216.75657625462458,23.430408938666407,0.0,0.0,0.025452027027612907,284.55458365994554,0.033780655373074134,0.0,20.25532123155434,170.02393548274492,0.4534402815189576,no,793.4603388457859,nn,0.1164528986274383,-0.026836349939203943,0.9966527489861192,614.1165540452582,270.0,0.39559281371155425,0.30519076465785566,2,0.047454332120488295,284.55458365994554,736.9398648543098,-2.255511660223275,188.1327473688674,-1.578377505233334,0.22910238390787185
42,7,0,22.97552899295872,1.2579095788879142,1.190167759134641,74,1.1487764496479358,20.0,1.0017123703865123,1.0002735851527227,8,185.50186977491552,1539.5840922222692,1.1468419501228657,404.988735362709,30.90517228923077,1524.1882513000464,730.0491140562119,13,0,5,0,2,0,319.3607748180338,33,41,325.34718793613786,1.0018742285425768,1.0,1.1542665804888932,1.1418713233642892,206.0926239675029,135,-0.006804777029140028,no,22.97552899295872,0,0,0.45,200.0,158.0065676212152,238.03652462422235,0,15.509331367008077,22.907787173205442,217.49321396200293,22.97552899295872,0.0,0.0,0.028033961782318872,324.95877835970174,0.02358118277464518,0.0,20.03373611376638,209.40090996440776,0.5342928406821416,no,969.1362035768819,nn,0.1884456476371423,-0.03802990409175118,1.0,746.672064852434,330.0,0.4810683505943953,0.37128008398112633,1,0.08119306173655869,324.95877835970174,896.0064778229205,5.2345616135650985,190.73643138848053,2.4104221737677562,2.756397620044069
42,7,1,23.94148779395067,1.190167759134641,1.2579095788879142,71,1.1963463171512232,20.0,1.01078105574482,1.006733974464179,7,191.69223205760107,1550.9331367008076,1.1844838023010846,276.7042750054325,15.509331367008077,1519.9144739667915,697.8102481690793,10,0,6,0,1,0,280.47007365158663,33,38,326.0451923738031,1.0,1.019283574537518,1.1799868321990417,1.1852675837517623,205.78540312911002,132,-0.008374240125990017,no,23.94148779395067,0,0,0.45,200.0,238.03652462422235,158.0065676212152,15.509331367008077,0,24.009229613703944,216.86863997304914,23.94148779395067,0.0,0.0,0.028033961782318872,356.7342320084397,0.03814785203764594,0.0,20.212591972502945,140.22500517377338,0.42220658265368227,no,923.3328029692965,nn,0.12085828267632234,-0.03735697753899285,0.9993917900570122,714.8716933608371,330.0,0.36255136252148806,0.28139444523183,1,0.053637392205688285,356.7342320084397,857.8460320330042,-5.2345616135650985,186.45767044403615,-2.4104221737677562,-2.756397620044069
42,8,0,23.424753108512594,9.376535066068376,2.4480437103386703,82,1.1712376554256299,20.0,1.0025663947201122,1.000994715468801,9,182.13885725516494,1721.722949477434,1.1682816592031755,471.0249249264264,17.409228259493553,1721.722949477434,802.9208150843647,8,0,5,0,1,0,359.7591195834161,38,44,372.2191390618881,1.0042701398162217,1.0,1.1782879963308428,1.1559954291147387,220.5943771352371,156,-0.008877960115030748,no,23.42475310851259,0,0,0.45,200.0,144.46421519189158,226.88066035097776,0,17.409228259493553,16.496261752782885,218.19988813630437,23.42475310851259,5.369440963927262e-16,4.440892098500626e-16,0.03329768469344414,388.6084797673401,0.028691665992915998,5.369440963927262e-16,20.05060417064957,119.99476080791996,0.5208098110928362,no,1073.4388008968372,nn,0.10633365508731323,-0.04543629941197321,1.0,827.3631506691238,380.0,0.4536739070885003,0.3439672913223256,2,0.05298149842670003,388.6084797673401,992.8357808029482,13.353800491528899,195.49265774669365,2.9106855217353313,3.5146236140638614
42,8,1,24.76127118939156,2.4480437103386703,9.376535066068376,80,1.2380635594695781,20.0,1.0117495513194992,1.006505194133928,8,189.98968924854785,1740.9228259493552,1.223833749931823,353.6521440294217,0,1723.5135976898616,779.802092470961,9,0,2,0,1,0,320.4246365446039,35,45,342.74865374907426,1.0,1.0126600968146442,1.2240218551693351,1.223813115923851,204.13061748290988,151,-0.010269471928117703,no,24.76127118939156,0,0,0.45,200.0,226.88066035097776,144.46421519189158,17.409228259493553,0,31.68976254512127,216.79237846114958,24.76127118939156,0.0,0.0,0.03329768469344414,436.06858918850816,0.043159022228612974,0.0,20.232544813191296,129.88736892074203,0.433147216926467,no,1040.2502112660009,nn,0.1466283632113294,-0.0430210434123766,1.0,805.9520564087262,350.0,0.3633209003088834,0.2808973675918208,0,0.029034636653495965,436.06858918850816,967.1424676904712,-13.353800491528899,176.63588875701907,-2.9106855217353313,-3.5146236140638614
42,9,0,23.89126958420581,11.558501073712698,0,83,1.1945634792102902,20.0,1.0008569066937676,1.0014492725761772,9,177.9351177450371,1899.6580672224711,1.1935568299852148,401.29978605783487,0,1899.6580672224711,802.8512979531541,1,0,0,0,0,0,360.16640561250455,38,45,367.59145614326445,1.0046565566808814,1.0,1.1946909244896096,1.1921685889275537,244.4661335613192,165,-0.012542194497140691,no,23.89126958420581,0,0,0.45,200.0,236.17765040896185,211.7969164749681,0,0,12.332768510493112,218.82246884096404,23.89126958420581,-5.482083276787431e-16,0.0,0.036521296020409655,425.68051999182865,0.04046352750911743,0.0,20.01686805688319,10,0.5665133417221595,no,1086.5865197101061,nn,0.1364054788255151,-0.06341569225061762,1.0,837.486249680181,379.97824912839064,0.4842098591493122,0.3764119224059017,0,0.044408592251105564,425.68051999182865,1004.9834996162169,15.05497955674615,192.99009730178292,-0.8809828742012655,4.3774613572347185
42,9,1,25.217511776389657,0,11.558501073712698,81,1.2608755888194831,20.0,1.0085048691506604,1.0072346550371265,9,187.37258027942772,1928.2954062287831,1.2504220744486754,502.8362482986021,0,1928.2954062287831,778.1527900873167,1,0,0,0,1,0,360.1752817365822,35,46,338.2110864033914,1.0,1.0130384061052555,1.2397942618848177,1.252279304405369,212.84800720627123,161,-0.014970456357725391,no,25.217511776389657,0,0,0.45,200.0,211.7969164749681,236.17765040896185,0,0,36.77601285010236,217.11524989282125,25.217511776389657,0.0,0.0,0.036521296020409655,478.45551436460823,0.03653594200884539,0.0,20.167199773331202,49.90331609367142,0.44447864756273103,no,1053.2782901465146,nn,0.10623834682951575,-0.07188966414077133,1.0,816.2157641232642,350.0,0.36057683073217983,0.2832820518414816,0,0.03937239614348036,478.45551436460823,979.4589169479168,-15.05497955674615,172.31760072268185,0.8809828742012655,-4.3774613572347185
42,10,0,22.988850064365366,7.113696197484636,0,83,1.2099394770718614,19.0,1.0019978636740692,1.0014327121423177,9,182.49786817372797,2082.155935396199,1.2075592274145814,449.61128235330216,0,2082.155935396199,790.5314681180989,0,0,0,0,0,0,360.1397620756777,38,45,361.87241666506605,1.0015569386996053,1.0,1.2074044258664776,1.2081411826023591,259.83386643208416,166,-0.015584237101128275,no,22.988850064365366,0,0,0.45,200.0,218.84140612519454,204.83142310828237,0,0,15.87515386688073,216.890411278859,22.988850064365366,0.0,0.0,0.0373890212449331,463.6212653702145,0.04040743153678103,0.0,19.037451366741774,0,0.5047158848070745,no,1086.5865197101061,nn,0.08150581202398716,-0.08022769799428818,1.0,837.486249680181,379.97824912839064,0.42226209435433343,0.3259025259193391,0,0.03275111019118466,463.6212653702145,1004.9834996162169,6.626781542441755,189.12464971616976,-0.4869146550428809,0
42,10,1,25.72038656170522,0,7.113696197484636,83,1.2860193280852612,20.0,1.0104298432777061,1.0074445237944472,9,178.79402800846788,2107.089434237251,1.2729441659382301,543.5546969440006,21.07089434237251,2086.018539894879,783.924388525204,2,0,1,0,0,0,360.5059991585939,36,47,342.72649663195466,1.0,1.009991110808523,1.2464609572500727,1.2743231096105037,234.79379169239368,164,-0.01815022184586014,no,25.72038656170522,0,0,0.45,200.0,204.83142310828237,218.84140612519454,0,0,32.83408275918986,219.3040617716413,25.72038656170522,0.0,0.0,0.0373890212449331,529.5447139270884,0.038438201722207445,0.0,20.205431824849814,20,0.4554588347282417,no,1079.4051958773264,nn,0.11208007525696373,-0.0840879774647013,1.0,836.4369368158663,360.0,0.36155249116469246,0.2806656167729158,0,0.05278112300261416,529.5447139270884,1003.7243241790393,-6.626781542441755,172.167246466026,0.4869146550428809,0
42,11,0,23.527560715211287,0.21856818682392246,1.2586836901370333,84,1.2382926692216465,19.0,1.0003503839453,1.0014337919294505,9,181.26216798677302,2263.418103382972,1.2378616429531737,604.2413337594771,0,2263.418103382972,786.5463823598213,1,0,0,0,0,0,360.3936359322787,38,46,355.42314161022273,1.0025293004515774,1.0,1.239860248964403,1.2360615752965765,271.0833854663973,167,-0.017780370073433402,no,23.527560715211287,0,0,0.45,200.0,189.2009953457946,287.7252449687995,0,0,24.567676218524397,217.82431755081345,23.527560715211287,0.0,0.0,0.03535986635701692,505.71708413647195,0.03124837176872304,0.0,19.006615843658786,10,0.29500748700208995,no,1099.9121831970997,nn,0.08612228730828782,-0.08798572460554738,1.0,847.7576359193422,379.97824912839064,0.243950861006544,0.1909834111484492,0,0.02166101212102909,505.71708413647195,1017.3091631032103,2.7317179893959387,183.99388597616888,3.7718334927090496,0
42,11,1,26.325619149400925,1.2586836901370333,0.21856818682392246,83,1.3162809574700463,20.0,1.0154625124683574,1.0073929855247457,9,179.38479199776242,2286.4742262350137,1.2963763981391552,474.84163960497415,22.864742262350138,2263.6094839726634,767.4848941038994,0,0,0,0,0,0,361.0344577890188,36,47,336.30154145556446,1.0,1.0109729106438983,1.2586836901370333,1.2983286720262042,263.456808948579,166,-0.021419958291816414,no,26.325619149400925,0,0,0.45,200.0,287.7252449687995,189.2009953457946,0,0,25.285503646087818,222.0456620403503,26.325619149400925,0.0,0.0,0.03535986635701692,573.365889227979,0.04546431589823549,0.0,20.307079940046155,0,0.39275928199268606,no,1079.4051958773262,nn,0.11023792321395699,-0.09726471050708366,1.0,836.4369368158663,360.0,0.3062796766296524,0.2362089674389397,0,0.03435737783732252,573.365889227979,1003.7243241790393,-2.7317179893959387,176.65307400836662,-3.7718334927090496,0
42,12,0,25.571478297770128,2.684253027101102,2.6311930144923465,84,1.2785739148885067,20.0,1.0008298302675913,1.0014183740524123,9,176.7743826484878,2440.19248603146,1.2785739148885065,572.7950354811162,24.682208113289526,2440.19248603146,771.9382002422791,0,0,0,0,0,0,360.63634267371407,38,46,348.71200375218376,1.0007394134669119,1.0,1.2840322153102015,1.2703864642559637,292.023514181199,168,-0.018924030593326556,no,25.571478297770128,0,0,0.45,200.0,264.002215698766,292.32265807593933,0,24.682208113289526,25.518418285161374,220.67454715993532,25.571478297770128,0.0,0.0,0.03648826106229841,544.4745931039428,0.03674903570327068,0.0,20.0,0,0.4863848318637196,no,1099.9121831970997,nn,0.12191811302569215,-0.08930730021777553,0.9991983631383913,847.7576359193422,379.97824912839064,0.3923668982874046,0.3072941651952684,2,0.049608746397808295,544.4745931039428,1017.3091631032103,1.2238968669185102,177.99827951540647,1.170836854309755,0
42,12,1,26.760904202324706,2.6311930144923465,2.684253027101102,83,1.3380452101162357,20.0,1.0130569597125398,1.0073908728324683,9,181.74658509393882,2468.2208113289525,1.3210042707868943,587.1802122856175,0,2443.538603215663,750.2436261760297,0,0,0,0,0,0,361.28920392974095,36,47,329.5136737727017,1.0,1.0162633851283542,1.324437578352582,1.3198791863658068,281.35154197171477,166,-0.022980892241295084,no,26.760904202324706,0,0,0.45,200.0,292.32265807593933,264.002215698766,24.682208113289526,0,26.813964214933463,221.76474843207828,26.760904202324706,0.0,0.0,0.03648826106229841,615.5006546627908,0.040896884882750284,0.0,20.257999761335974,0,0.435330123368722,no,1079.4051958773264,nn,0.10040183051695493,-0.09886240057001788,1.0,836.4369368158663,360.0,0.3333416589894326,0.257849084057008,0,0.05377644469095678,615.5006546627908,1003.7243241790393,-1.2238968669185102,180.52268822702018,-1.170836854309755,0
42,13,0,26.167295545656636,14.668707272413156,0.7631833410486456,84,1.308364777282832,20.0,1.0039487989088616,1.0016182130999232,9,171.59150553865123,2611.783991570111,1.3072799568064584,621.1368538312622,0,2611.783991570111,755.2037368341281,0,0,0,0,0,0,360.8068523123945,38,46,341.0979561537226,1.0013830504459855,1.0,1.3201725545514889,1.277161566508599,327.2379116046605,168,-0.022158872621980314,no,26.167295545656636,0,0,0.45,200.0,281.01306774342675,314.64163928824115,0,0,12.261771614292128,223.3880336767297,26.167295545656636,0.0,0.0,0.03906794182581184,587.5082822864474,0.03922162687416457,0.0,20.016596605351825,0,0.537799202310419,no,1099.7162753382956,nn,0.10744131692938351,-0.10396388389561023,0.997045537498028,847.7576359193422,379.97824912839064,0.4199446964753926,0.3273226919824076,2,0.05315275672145742,587.5082822864474,1017.3091631032103,23.26051965652256,194.85202519517398,1.5119681269633247,7.843027598194723
42,13,1,27.727786207489896,0.7631833410486456,14.668707272413156,83,1.3863893103744949,20.0,1.0093287986430257,1.007388504989836,9,184.0271485807501,2652.2479599097023,1.3737407459253825,627.9025562281785,0,2652.2479599097023,730.776229447827,0,0,0,0,0,0,361.6518765100988,36,47,321.88037150011127,1.0,1.0173356855995421,1.3420667558947035,1.3815691445508207,286.1083613533865,166,-0.026639340394134337,no,27.727786207489896,0,0,0.45,200.0,314.64163928824115,281.01306774342675,0,0,41.6333101388544,221.8548449697207,27.727786207489896,0.0,0.0,0.03906794182581184,661.531127772993,0.0441042768285338,0.0,20.18414776567746,0,0.4443806095091801,no,1079.4051958773264,nn,0.10203814885995609,-0.11715208201930151,1.0,836.4369368158663,360.0,0.3339288083561991,0.26048711663635504,0,0.040718410941619834,661.531127772993,1003.7243241790393,-23.26051965652256,160.76662892422735,-1.5119681269633247,-7.843027598194723
42,14,0,26.663925786536563,6.703845788440218,2.222491516755378,84,1.3331962893268279,20.0,1.0024503632051223,1.002210698974401,9,175.09986300078063,2786.883854570892,1.3299758510818702,605.5324475167828,0,2786.883854570892,735.5475381474424,0,0,0,0,0,0,361.2027578916638,38,46,331.9969173352254,1.0028474936270608,1.006521557554586,1.3381370763897016,1.3176846086100982,337.64435787358263,168,-0.026723220005863763,no,26.663925786536563,0,0,0.45,200.0,325.67974567391593,298.5950700568915,0,0,22.182571514851723,222.51538919143863,26.663925786536563,0.0,0.0,0.04322897578382863,632.6171231338074,0.04794177986979794,0.0,20.048428522101936,0,0.5171383720520125,no,1099.1277383031627,nn,0.09581446403211401,-0.12424143572259615,1.0,847.7576359193422,379.97824912839064,0.39471090631756,0.30612447579151647,0,0.05275282855136583,632.6171231338074,1017.3091631032103,3.3488850383473663,178.4487480391287,-1.1324692333374742,0
42,14,1,28.4070829275071,2.222491516755378,6.703845788440218,83,1.420354146375355,20.0,1.0101422870620347,1.0073766526601602,9,174.08148332196785,2826.32944323167,1.4062730979129883,738.6126613767046,0,2826.32944323167,708.0763828570614,0,0,0,0,0,0,362.06536342498475,36,47,312.8538271327586,1.0,1.0116344618829052,1.3729714985746813,1.4099325619429797,314.2736311812759,166,-0.032058471572194734,no,28.4070829275071,0,0,0.45,200.0,298.5950700568915,325.67974567391593,0,0,32.88843719919194,223.40844875321,28.4070829275071,0.0,0.0,0.04322897578382863,711.5279857596803,0.04464292148403073,0.0,20.200260511038206,0,0.5898715643281075,no,1079.4051958773264,nn,0.11174292948332526,-0.14014197557023697,1.0,836.4369368158663,360.0,0.42624647426639783,0.33158277913739964,0,0.04602624197411192,711.5279857596803,1003.7243241790393,-3.3488850383473663,170.73259828361978,1.1324692333374742,0
42,15,0,27.051417150647158,5.432415421003459,3.3049865210018314,84,1.3525708575323578,20.0,1.0012630250020387,1.0022093390426958,9,173.95610427050207,2960.839958841394,1.3510351271662022,595.5319837131171,0,2960.839958841394,711.9122966373861,0,0,0,0,0,0,360.9552636591779,38,46,321.1118842894764,1.0040773725370877,1.0,1.3561371959333997,1.3447863774405993,355.9557901784656,168,-0.033199653414744644,no,27.051417150647158,0,0,0.45,200.0,371.0352234445613,283.55931897066205,0,0,24.92398825064553,223.64824171701426,27.051417150647158,0.0,0.0,0.04229172837685251,683.0078881870165,0.05191518955841908,0.0,20.022734129339433,0,0.4075921587118329,no,1099.1277383031627,nn,0.10549298077453297,-0.14995038918566517,0.9998808114991429,847.7576359193422,379.97824912839064,0.3057902399172885,0.23816784387761314,1,0.04746761918883652,683.0078881870165,1017.3091631032103,-1.685896419654914,172.27020785084682,-3.813325319656542,0
42,15,1,28.983705539002663,3.3049865210018314,5.432415421003459,83,1.449185276950133,20.0,1.0119446755212524,1.007366730545916,9,169.16227760060247,2995.4917208322727,1.4322954200486822,853.3936557596829,0,2995.4917208322727,680.6469385767799,0,0,0,0,0,0,362.6382689830606,36,47,302.0534481278326,1.0,1.0112568081487943,1.3988918033863789,1.4405250182892588,337.6445258129485,166,-0.04029907831163644,no,28.983705539002663,0,0,0.45,200.0,283.55931897066205,371.0352234445613,0,0,31.111134439004285,226.23243843774674,28.983705539002663,0.0,0.0,0.04229172837685251,765.9177512857837,0.041102330247353484,0.0,20.235843201968446,0,0.6873189069275186,no,1079.4051958773262,nn,0.087432209575205,-0.1769661043502132,1.0,836.4369368158663,360.0,0.48517790882951733,0.377099371582615,0,0.06262052434836898,765.9177512857837,1003.7243241790393,1.685896419654914,170.8481740202577,3.813325319656542,0
42,16,0,27.700875689717694,0,1.429162042558861,84,1.3846720996825983,20.0,1.0016930706993818,1.0022316629986316,9,173.97032877345714,3134.8102876148514,1.3845668114632252,840.1072855677608,0,3134.8102876148514,686.4851834348184,0,0,0,0,0,0,360.1688101155214,38,46,309.4971543055837,1.0022942777642811,1.0,1.4011733345065196,1.3679488467712846,372.07102600132583,168,-0.037039565916548556,no,27.700875689717694,0,0,0.45,200.0,349.021736864212,451.2634521140843,0,0,29.130037732276556,224.14697500351906,27.700875689717694,0.0,0.0,0.04020114032995756,737.8655703178888,0.038243502774444986,0.0,20.006889852027516,0,0.4905549685543038,no,1099.100301850201,nn,0.11609079036656654,-0.17106290621399625,0.9983819686451292,847.7576359193422,379.97824912839064,0.3622871404456718,0.2812857242914053,1,0.059911361490772794,737.8655703178888,1017.3091631032103,3.3401042453537535,177.3104330188106,4.769266287912615,0
42,16,1,29.142115838186317,1.429162042558861,0,83,1.4571057919093158,20.0,1.014134060011073,1.0073563362063938,9,166.03383736334476,3161.5255581956176,1.4369594726306296,723.4395078087947,0,3161.5255581956176,650.9980171036909,0,0,0,0,0,0,363.3248173922799,36,47,290.4415277817449,1.0,1.0148874670652863,1.429162042558861,1.4373638952173844,361.9505497965984,166,-0.04554379689971698,no,29.142115838186317,0,0,0.45,200.0,451.2634521140843,349.021736864212,0,0,27.712953795627456,227.78323059374546,29.142115838186317,0.0,0.0,0.04020114032995756,825.6812230586668,0.05042675691509576,0.0,20.280402052561783,0,0.5188979156155195,no,1079.4051958773262,nn,0.1285406747959468,-0.1927657852094959,1.0,836.4369368158663,360.0,0.3596385189359386,0.282552433085939,0,0.051913671852916475,825.6812230586668,1003.7243241790393,-3.3401042453537535,162.6937331179913,-4.769266287912615,0
